"Call Tree - Method","Time [%]","Time","Invocations",
"          com.bixly.pastevid.recorders.AudioCache$1.<init>(com.bixly.pastevid.recorders.AudioCache, java.io.FileInputStream)","0.0030197161","82","2"
"         com.bixly.pastevid.recorders.AudioCache.log(Object)","0.07475639","2030","2"
"          com.bixly.pastevid.util.LogUtil.log(Class, Object)","0.074682735","2028","2"
"           com.bixly.pastevid.util.LogUtil.log(Class, String)","0.07457226","2025","2"
"            Self time","0.07416718","2014","2"
"            com.bixly.pastevid.structs.Queue.push(Object)","1.1047742E-4","3","2"
"           Self time","7.3651616E-5","2","2"
"          Self time","7.3651616E-5","2","2"
"         Self time","0.0019149419","52","2"
"        Self time","8.469936E-4","23","2"
"        com.bixly.pastevid.recorders.Recorder.getOffset()","2.5778066E-4","7","2"
"       com.bixly.pastevid.editors.VideoScrubManager.updateScrubMaps()","0.1642431","4460","2"
"        Self time","0.14675084","3985","2"
"        com.bixly.pastevid.editors.VideoScrubManager.log(Object)","0.012373471","336","2"
"         com.bixly.pastevid.util.LogUtil.log(Class, Object)","0.01229982","334","2"
"          com.bixly.pastevid.util.LogUtil.log(Class, String)","0.012226168","332","2"
"           Self time","0.0117106065","318","2"
"           com.bixly.pastevid.structs.Queue.push(Object)","2.2095484E-4","6","2"
"          Self time","3.6825808E-5","1","2"
"         Self time","7.3651616E-5","2","2"
"       com.bixly.pastevid.editors.VideoScrubManager.log(Object)","0.027545704","748","6"
"        com.bixly.pastevid.util.LogUtil.log(Class, Object)","0.027361574","743","6"
"         com.bixly.pastevid.util.LogUtil.log(Class, String)","0.027251096","740","6"
"          Self time","0.025999019","706","6"
"          com.bixly.pastevid.structs.Queue.push(Object)","4.4190968E-4","12","6"
"         Self time","1.1047742E-4","3","6"
"        Self time","1.8412904E-4","5","6"
"       com.bixly.pastevid.recorders.AudioCache.setCacheFile(java.io.File)","0.021322142","579","2"
"        Self time","0.013588723","369","2"
"        com.bixly.pastevid.recorders.AudioCache.log(Object)","0.0076965936","209","2"
"         com.bixly.pastevid.util.LogUtil.log(Class, Object)","0.0075124647","204","2"
"          com.bixly.pastevid.util.LogUtil.log(Class, String)","0.007438813","202","2"
"           Self time","0.007070555","192","2"
"           com.bixly.pastevid.structs.Queue.push(Object)","7.3651616E-5","2","2"
"          Self time","3.6825808E-5","1","2"
"         Self time","1.8412904E-4","5","2"
"       Self time","0.01966498","534","2"
"       com.bixly.pastevid.recorders.Recorder.getWav()","0.0048241806","131","2"
"        Self time","0.0047505293","129","2"
"        com.bixly.pastevid.recorders.Recorder.getFile()","3.6825808E-5","1","2"
"       com.bixly.pastevid.screencap.components.preview.PreviewPlayer.setSliderMax(Integer)","6.260387E-4","17","2"
"       com.bixly.pastevid.screencap.components.preview.PreviewPlayer.getSliderValue()","1.4730323E-4","4","4"
"      Self time","0.0054133935","147","3"
"     Self time","7.3651616E-5","2","3"
"    Self time","7.3651614E-4","20","3"
"   com.bixly.pastevid.screencap.components.preview.PreviewPlayer$1.run()","1.8028073","48955","44"
"    Self time","1.8004506","48891","44"
"    com.bixly.pastevid.util.view.JSliderCustomKnob.getLocationKnobLocation()","0.0022095484","60","44"
"    com.bixly.pastevid.util.view.JSliderCustomKnob.getWidth()","1.1047742E-4","3","44"
"   com.bixly.pastevid.util.view.JSliderCustomKnob.paintThumb(java.awt.Graphics)","1.2935065","35125","109"
"   com.bixly.pastevid.screencap.RecorderPanel$1.actionPerformed(java.awt.event.ActionEvent)","1.2508254","33966","1077"
"    com.bixly.pastevid.screencap.RecorderPanel.updateVolumeLevel()","1.1809669","32069","1077"
"     Self time","1.0852566","29470","1077"
"     com.bixly.pastevid.recorders.Recorder.isLineOpen()","0.036199767","983","374"
"      Self time","0.023826297","647","374"
"      com.bixly.pastevid.recorders.AudioRecorder.isLineOpen()","0.012373471","336","374"
"     com.bixly.pastevid.recorders.Recorder.getVolume()","0.00843311","229","349"
"     com.bixly.pastevid.recorders.Recorder.getMaxVolume()","0.0057816515","157","349"
"    Self time","0.06985856","1897","1077"
"   com.bixly.pastevid.screencap.RecorderPanel$7.run()","0.75747","20569","3"
"    Self time","0.7199077","19549","3"
"    com.bixly.pastevid.screencap.RecorderPanel.log(Object)","0.033842918","919","3"
"     com.bixly.pastevid.util.LogUtil.log(Class, Object)","0.033658788","914","3"
"      com.bixly.pastevid.util.LogUtil.log(Class, String)","0.033437833","908","3"
"       Self time","0.03273814","889","3"
"       com.bixly.pastevid.structs.Queue.push(Object)","2.5778066E-4","7","3"
"      Self time","2.2095484E-4","6","3"
"     Self time","1.4730323E-4","4","3"
"    com.bixly.pastevid.screencap.components.capturebox.CaptureBox.setCaptureboxVisible(boolean, boolean, Boolean)","0.0022832","62","3"
"     Self time","0.0022095484","60","3"
"     com.bixly.pastevid.screencap.components.capturebox.CaptureBox$2.<init>(com.bixly.pastevid.screencap.components.capturebox.CaptureBox, boolean, Boolean, boolean)","3.6825808E-5","1","3"
"    com.bixly.pastevid.screencap.components.capturebox.CaptureBox.setState(com.bixly.pastevid.screencap.components.capturebox.CaptureBoxState)","0.0010311226","28","3"
"     com.bixly.pastevid.screencap.components.capturebox.CaptureBox.updateObservers()","8.469936E-4","23","3"
"      com.bixly.pastevid.screencap.components.capturebox.CaptureBox.getCaptureRectangle()","4.0508388E-4","11","3"
"      Self time","3.3143227E-4","9","3"
"      com.bixly.pastevid.recorders.Recorder.setCaptureRectangle(java.awt.Rectangle)","7.3651616E-5","2","3"
"     Self time","1.4730323E-4","4","3"
"   com.bixly.pastevid.screencap.components.capturebox.CaptureBox$1.run()","0.60909885","16540","5"
"    Self time","0.6083623","16520","5"
"    org.netbeans.lib.awtextra.AbsoluteLayout.layoutContainer(java.awt.Container)","4.4190968E-4","12","1"
"   com.bixly.pastevid.util.view.MouseMoveListener.mouseDragged(java.awt.event.MouseEvent)","0.57113147","15509","46"
"    Self time","0.55154014","14977","46"
"    com.bixly.pastevid.util.view.MouseMoveListener.getScreenLocation(java.awt.event.MouseEvent)","0.0128153805","348","46"
"    com.bixly.pastevid.util.view.MouseMoveListener.getFrame(java.awt.Container)","0.006739123","183","46"
"     com.bixly.pastevid.util.view.MouseMoveListener.getFrame(java.awt.Container)","0.0049714837","135","46"
"      com.bixly.pastevid.util.view.MouseMoveListener.getFrame(java.awt.Container)","0.0036825808","100","46"
"       com.bixly.pastevid.util.view.MouseMoveListener.getFrame(java.awt.Container)","0.0022463743","61","46"
"        Self time","0.0014730323","40","46"
"        com.bixly.pastevid.util.view.MouseMoveListener.getFrame(java.awt.Container)","7.733419E-4","21","46"
"       Self time","0.0014362065","39","46"
"      Self time","0.0012889033","35","46"
"     Self time","0.0017676387","48","46"
"   com.bixly.pastevid.editors.VideoScrubManager$2.run()","0.5398295","14659","39"
"    com.bixly.pastevid.editors.VideoScrubManager.updateTimeLabels(int)","0.5380987","14612","39"
"     com.bixly.pastevid.editors.VideoScrubManager.getClockTime(int)","0.43616486","11844","78"
"     com.bixly.pastevid.screencap.components.preview.PreviewPlayer.setLabelTextTimeCurrent(String)","0.04433827","1204","39"
"      Self time","0.029129213","791","39"
"      com.bixly.pastevid.screencap.components.preview.RecordFromHere.setLabelTextTimeCurrent(String)","0.014803974","402","39"
"     com.bixly.pastevid.screencap.components.preview.PreviewPlayer.updateRecordNowButtonPosition()","0.021985007","597","39"
"      Self time","0.02143262","582","39"
"      com.bixly.pastevid.screencap.components.preview.PreviewPlayer$1.<init>(com.bixly.pastevid.screencap.components.preview.PreviewPlayer)","5.523871E-4","15","39"
"     Self time","0.021948181","596","39"
"     com.bixly.pastevid.screencap.components.preview.PreviewPlayer.setLabelTextTimeRemaining(String)","0.013551897","368","39"
"    Self time","0.001730813","47","39"
"   com.bixly.pastevid.screencap.components.preview.PreviewPlayerForm$1.windowGainedFocus(java.awt.event.WindowEvent)","0.38582397","10477","8"
"    com.bixly.pastevid.screencap.components.preview.PreviewPlayer.giveFocusToRecordFromHerePanel()","0.38446143","10440","8"
"    Self time","0.0013257291","36","8"
"   com.bixly.pastevid.screencap.components.preview.PreviewPlayerForm$1.windowLostFocus(java.awt.event.WindowEvent)","0.3733032","10137","8"
"    com.bixly.pastevid.screencap.components.preview.PreviewPlayer.takeFocusToRecordFromHerePanel()","0.3725667","10117","8"
"    Self time","6.996903E-4","19","8"
"   com.bixly.pastevid.screencap.RecorderPanel$6.actionPerformed(java.awt.event.ActionEvent)","0.32546648","8838","4"
"    com.bixly.pastevid.screencap.RecorderPanel.access$2100(com.bixly.pastevid.screencap.RecorderPanel)","0.23207624","6302","1"
"     com.bixly.pastevid.screencap.RecorderPanel.startRecordState()","0.23167115","6291","1"
"      com.bixly.pastevid.screencap.RecorderPanel.showRecordingState()","0.17878929","4855","1"
"       Self time","0.08061169","2189","1"
"       com.bixly.pastevid.screencap.ScreenRecorder.controlPack()","0.060652103","1647","1"
"        Self time","0.05785334","1571","1"
"        org.netbeans.lib.awtextra.AbsoluteLayout.layoutContainer(java.awt.Container)","0.0025778066","70","1"
"       com.bixly.pastevid.screencap.ScreenRecorder.controlSetVisible(boolean)","0.034211174","929","1"
"        Self time","0.029092388","790","1"
"        org.netbeans.lib.awtextra.AbsoluteLayout.layoutContainer(java.awt.Container)","0.0050451355","137","3"
"       com.bixly.pastevid.screencap.RecorderPanel.changeSize(java.awt.Dimension)","0.0014730323","40","1"
"       com.bixly.pastevid.screencap.RecorderPanel.setToggleStateCustomFullScreen(com.bixly.pastevid.screencap.components.capturebox.CaptureBoxState, boolean)","9.942967E-4","27","1"
"        Self time","9.5747097E-4","26","1"
"        com.bixly.pastevid.screencap.RecorderPanel$7.<init>(com.bixly.pastevid.screencap.RecorderPanel, com.bixly.pastevid.screencap.components.capturebox.CaptureBoxState, boolean)","0.0","0","1"
"       com.bixly.pastevid.screencap.components.capturebox.CaptureBox.setDragBoxVisible(boolean)","3.3143227E-4","9","1"
"        Self time","2.9460646E-4","8","1"
"        com.bixly.pastevid.screencap.components.capturebox.CaptureBox$1.<init>(com.bixly.pastevid.screencap.components.capturebox.CaptureBox, boolean)","0.0","0","1"
"       com.bixly.pastevid.screencap.components.settings.SettingsForm.hideSettingsForm()","1.1047742E-4","3","1"
"      com.bixly.pastevid.screencap.RecorderPanel.start()","0.052476775","1425","1"
"       com.bixly.pastevid.recorders.Recorder.recordVideo(boolean)","0.043343976","1177","1"
"        com.bixly.pastevid.recorders.VideoRecorder.record(boolean)","0.042717937","1160","1"
"         Self time","0.041208077","1119","1"
"         com.bixly.pastevid.recorders.VideoRecorder$CaptureImagesThread.<init>(com.bixly.pastevid.recorders.VideoRecorder)","0.0013625548","37","1"
"         com.bixly.pastevid.recorders.Recorder.hasStatus(com.bixly.pastevid.recorders.RecorderStatus)","3.6825808E-5","1","1"
"        Self time","5.892129E-4","16","1"
"       com.bixly.pastevid.screencap.RecorderPanel.log(Object)","0.007217858","196","1"
"        com.bixly.pastevid.util.LogUtil.log(Class, Object)","0.0071442067","194","1"
"         com.bixly.pastevid.util.LogUtil.log(Class, String)","0.007107381","193","1"
"          Self time","0.006923252","188","1"
"          com.bixly.pastevid.structs.Queue.push(Object)","3.6825808E-5","1","1"
"         Self time","0.0","0","1"
"        Self time","3.6825808E-5","1","1"
"       Self time","0.0012889033","35","1"
"       com.bixly.pastevid.screencap.RecorderPanel.startClock()","5.523871E-4","15","1"
"      Self time","3.6825807E-4","10","1"
"     Self time","3.6825807E-4","10","1"
"    Self time","0.046069086","1251","4"
"    com.bixly.pastevid.screencap.RecorderPanel.log(Object)","0.045074787","1224","4"
"     com.bixly.pastevid.util.LogUtil.log(Class, Object)","0.04463288","1212","4"
"      com.bixly.pastevid.util.LogUtil.log(Class, String)","0.044375096","1205","4"
"       Self time","0.043417625","1179","4"
"       com.bixly.pastevid.structs.Queue.push(Object)","3.6825807E-4","10","4"
"      Self time","2.5778066E-4","7","4"
"     Self time","4.4190968E-4","12","4"
"    com.bixly.pastevid.screencap.components.capturebox.CaptureBox.setDragBoxVisible(boolean)","0.0012889033","35","1"
"     Self time","0.0012520774","34","1"
"     com.bixly.pastevid.screencap.components.capturebox.CaptureBox$1.<init>(com.bixly.pastevid.screencap.components.capturebox.CaptureBox, boolean)","0.0","0","1"
"    com.bixly.pastevid.screencap.RecorderPanel.access$1610(com.bixly.pastevid.screencap.RecorderPanel)","2.2095484E-4","6","4"
"   com.bixly.pastevid.screencap.components.preview.PreviewPlayer$4.actionPerformed(java.awt.event.ActionEvent)","0.27479416","7462","1"
"    com.bixly.pastevid.screencap.components.preview.PreviewPlayer.access$900(com.bixly.pastevid.screencap.components.preview.PreviewPlayer, java.awt.event.ActionEvent)","0.27431545","7449","1"
"     com.bixly.pastevid.screencap.components.preview.PreviewPlayer.btnFinalizeVideoActionPerformed(java.awt.event.ActionEvent)","0.27416813","7445","1"
"      com.bixly.pastevid.editors.VideoScrubManager.finalizeVideo()","0.17197652","4670","1"
"       com.bixly.pastevid.editors.VideoScrubManager.backToRecordPanel()","0.14490955","3935","1"
"        com.bixly.pastevid.screencap.RecorderPanel.showRecordingState()","0.14060093","3818","1"
"         com.bixly.pastevid.screencap.ScreenRecorder.controlSetVisible(boolean)","0.11935244","3241","1"
"         com.bixly.pastevid.screencap.ScreenRecorder.controlPack()","0.012925859","351","1"
"         Self time","0.006518168","177","1"
"         com.bixly.pastevid.screencap.RecorderPanel.changeSize(java.awt.Dimension)","8.469936E-4","23","1"
"         com.bixly.pastevid.screencap.RecorderPanel.setToggleStateCustomFullScreen(com.bixly.pastevid.screencap.components.capturebox.CaptureBoxState, boolean)","4.4190968E-4","12","1"
"          Self time","4.4190968E-4","12","1"
"          com.bixly.pastevid.screencap.RecorderPanel$7.<init>(com.bixly.pastevid.screencap.RecorderPanel, com.bixly.pastevid.screencap.components.capturebox.CaptureBoxState, boolean)","0.0","0","1"
"         com.bixly.pastevid.screencap.components.capturebox.CaptureBox.setDragBoxVisible(boolean)","2.2095484E-4","6","1"
"          Self time","2.2095484E-4","6","1"
"          com.bixly.pastevid.screencap.components.capturebox.CaptureBox$1.<init>(com.bixly.pastevid.screencap.components.capturebox.CaptureBox, boolean)","0.0","0","1"
"         com.bixly.pastevid.screencap.components.settings.SettingsForm.hideSettingsForm()","3.6825808E-5","1","1"
"        com.bixly.pastevid.editors.VideoScrubManager.endPreviewVideo()","0.0037562323","102","1"
"         com.bixly.pastevid.editors.VideoScrubManager$PreviewVideo.stopPlaying()","0.0035721033","97","1"
"          com.bixly.pastevid.editors.VideoScrubManager$PreviewVideo.log(Object)","0.0034984516","95","1"
"           com.bixly.pastevid.util.LogUtil.log(Class, Object)","0.0034984516","95","1"
"            com.bixly.pastevid.util.LogUtil.log(Class, String)","0.003461626","94","1"
"             Self time","0.003240671","88","1"
"             com.bixly.pastevid.structs.Queue.push(Object)","7.3651616E-5","2","1"
"            Self time","0.0","0","1"
"           Self time","0.0","0","1"
"          Self time","3.6825808E-5","1","1"
"         com.bixly.pastevid.screencap.components.preview.PreviewPlayerForm.hidePlayer()","1.8412904E-4","5","1"
"          Self time","7.3651616E-5","2","1"
"          com.bixly.pastevid.screencap.components.preview.PreviewPlayer.hideRecordFromHerePanel()","7.3651616E-5","2","1"
"         Self time","0.0","0","1"
"        Self time","4.7873548E-4","13","1"
"       com.bixly.pastevid.screencap.RecorderPanel.processVideo()","0.026588233","722","1"
"        Self time","0.025041549","680","1"
"        com.bixly.pastevid.screencap.RecorderPanel$ProcessVideoThread.<init>(com.bixly.pastevid.screencap.RecorderPanel)","0.0015098581","41","1"
"       Self time","2.9460646E-4","8","1"
"       com.bixly.pastevid.screencap.components.preview.PreviewPlayer.hideRecordFromHerePanel()","1.1047742E-4","3","1"
"      com.bixly.pastevid.editors.VideoScrubManager.endPreviewVideo()","0.10064493","2733","1"
"       com.bixly.pastevid.screencap.components.preview.PreviewPlayerForm.hidePlayer()","0.09339025","2536","1"
"        Self time","0.047357988","1286","1"
"        com.bixly.pastevid.screencap.components.preview.PreviewPlayer.hideRecordFromHerePanel()","0.045884956","1246","1"
"       com.bixly.pastevid.editors.VideoScrubManager$PreviewVideo.stopPlaying()","0.0069600777","189","1"
"        com.bixly.pastevid.editors.VideoScrubManager$PreviewVideo.log(Object)","0.006518168","177","1"
"         com.bixly.pastevid.util.LogUtil.log(Class, Object)","0.006334039","172","1"
"          com.bixly.pastevid.util.LogUtil.log(Class, String)","0.006297213","171","1"
"           Self time","0.006113084","166","1"
"           com.bixly.pastevid.structs.Queue.push(Object)","3.6825808E-5","1","1"
"          Self time","0.0","0","1"
"         Self time","1.4730323E-4","4","1"
"        Self time","4.0508388E-4","11","1"
"       Self time","2.5778066E-4","7","1"
"      Self time","8.8381936E-4","24","1"
"      com.bixly.pastevid.editors.VideoScrubManager.isPreviewing()","3.3143227E-4","9","1"
"      com.bixly.pastevid.screencap.components.preview.PreviewPlayer.hideRecordFromHerePanel()","1.4730323E-4","4","1"
"      com.bixly.pastevid.editors.VideoScrubManager.pausePreviewVideo()","3.6825808E-5","1","1"
"       Self time","0.0","0","1"
"       com.bixly.pastevid.editors.VideoScrubManager$PreviewVideo.pausePlaying()","0.0","0","1"
"     Self time","1.1047742E-4","3","1"
"    Self time","4.4190968E-4","12","1"
"   org.netbeans.lib.awtextra.AbsoluteLayout.layoutContainer(java.awt.Container)","0.2029102","5510","86"
"   com.bixly.pastevid.editors.VideoScrubManager$1.run()","0.12303502","3341","189"
"    com.bixly.pastevid.screencap.components.preview.PreviewPlayer.setSliderMax(Integer)","0.06554994","1780","189"
"    Self time","0.053250115","1446","189"
"   com.bixly.pastevid.screencap.RecorderPanel$2.dispatchKeyEvent(java.awt.event.KeyEvent)","0.09861951","2678","5"
"    com.bixly.pastevid.screencap.RecorderPanel.recordOrPause()","0.095121056","2583","1"
"     Self time","0.0433808","1178","1"
"     com.bixly.pastevid.screencap.RecorderPanel.startCountdown()","0.02732475","742","1"
"      Self time","0.026588233","722","1"
"      com.bixly.pastevid.screencap.RecorderPanel$6.<clinit>","4.4190968E-4","12","1"
"      com.bixly.pastevid.screencap.RecorderPanel$6.<init>(com.bixly.pastevid.screencap.RecorderPanel)","2.2095484E-4","6","1"
"     com.bixly.pastevid.screencap.RecorderPanel.log(Object)","0.01763956","479","2"
"      com.bixly.pastevid.util.LogUtil.log(Class, Object)","0.017492259","475","2"
"       com.bixly.pastevid.util.LogUtil.log(Class, String)","0.017271303","469","2"
"        Self time","0.016792567","456","2"
"        com.bixly.pastevid.structs.Queue.push(Object)","1.8412904E-4","5","2"
"       Self time","1.8412904E-4","5","2"
"      Self time","1.4730323E-4","4","2"
"     com.bixly.pastevid.recorders.Recorder.deleteFiles()","0.006113084","166","1"
"      com.bixly.pastevid.util.FileUtil.deleteFiles(String)","0.0023568517","64","1"
"      Self time","0.0022463743","61","1"
"      com.bixly.pastevid.util.FileUtil.deleteSubdirs(String)","0.0014362065","39","1"
"     com.bixly.pastevid.recorders.Recorder.getMillisecondsTime()","1.4730323E-4","4","1"
"     com.bixly.pastevid.recorders.Recorder.hasPreviousCompiledVideo()","1.4730323E-4","4","1"
"     com.bixly.pastevid.recorders.Recorder.isLineOpen()","1.1047742E-4","3","1"
"      Self time","7.3651616E-5","2","1"
"      com.bixly.pastevid.recorders.AudioRecorder.isLineOpen()","0.0","0","1"
"     com.bixly.pastevid.recorders.Recorder.hasStatus(com.bixly.pastevid.recorders.RecorderStatus)","3.6825808E-5","1","1"
"    Self time","0.0033143226","90","5"
"    com.bixly.pastevid.editors.VideoScrubManager.isPreviewing()","1.1047742E-4","3","1"
"    com.bixly.pastevid.screencap.RecorderPanel.access$602(com.bixly.pastevid.screencap.RecorderPanel, long)","0.0","0","1"
"   com.bixly.pastevid.screencap.ScreenRecorder$5.componentMoved(java.awt.event.ComponentEvent)","0.04032426","1095","50"
"    com.bixly.pastevid.screencap.RecorderPanel.displayChangeHandler()","0.034800388","945","50"
"     Self time","0.029828904","810","50"
"     com.bixly.pastevid.screencap.RecorderPanel.getScreen()","0.0049714837","135","49"
"    Self time","0.005523871","150","50"
"   com.bixly.pastevid.screencap.components.capturebox.HBorder$2.componentResized(java.awt.event.ComponentEvent)","0.0075861164","206","4"
"    com.bixly.pastevid.screencap.components.capturebox.HBorder.access$200(com.bixly.pastevid.screencap.components.capturebox.HBorder, java.awt.event.ComponentEvent)","0.007033729","191","4"
"     com.bixly.pastevid.screencap.components.capturebox.HBorder.formComponentResized(java.awt.event.ComponentEvent)","0.006481342","176","4"
"      com.bixly.pastevid.screencap.components.capturebox.HBorder.repositionResizeHandles()","0.006076258","165","4"
"      Self time","3.6825807E-4","10","4"
"     Self time","5.523871E-4","15","4"
"    Self time","5.523871E-4","15","4"
"   com.bixly.pastevid.util.view.MouseMoveListener.mousePressed(java.awt.event.MouseEvent)","0.0027251097","74","2"
"    com.bixly.pastevid.util.view.MouseMoveListener.getScreenLocation(java.awt.event.MouseEvent)","0.0018044645","49","2"
"    Self time","6.6286454E-4","18","2"
"    com.bixly.pastevid.util.view.MouseMoveListener.getFrame(java.awt.Container)","1.8412904E-4","5","2"
"     Self time","7.3651616E-5","2","2"
"     com.bixly.pastevid.util.view.MouseMoveListener.getFrame(java.awt.Container)","7.3651616E-5","2","2"
"      com.bixly.pastevid.util.view.MouseMoveListener.getFrame(java.awt.Container)","7.3651616E-5","2","2"
"       Self time","3.6825808E-5","1","2"
"       com.bixly.pastevid.util.view.MouseMoveListener.getFrame(java.awt.Container)","0.0","0","2"
"        Self time","0.0","0","2"
"        com.bixly.pastevid.util.view.MouseMoveListener.getFrame(java.awt.Container)","0.0","0","2"
"      Self time","0.0","0","2"
"   com.bixly.pastevid.util.view.MouseMoveListener.mouseEntered(java.awt.event.MouseEvent)","0.0026882838","73","17"
"   com.bixly.pastevid.screencap.components.capturebox.VBorder$2.componentResized(java.awt.event.ComponentEvent)","0.0011416","31","4"
"    Self time","5.892129E-4","16","4"
"    com.bixly.pastevid.screencap.components.capturebox.VBorder.access$200(com.bixly.pastevid.screencap.components.capturebox.VBorder, java.awt.event.ComponentEvent)","5.523871E-4","15","4"
"     Self time","3.3143227E-4","9","4"
"     com.bixly.pastevid.screencap.components.capturebox.VBorder.formComponentResized(java.awt.event.ComponentEvent)","1.8412904E-4","5","4"
"   com.bixly.pastevid.screencap.components.capturebox.HBorder$1.mouseEntered(java.awt.event.MouseEvent)","7.3651614E-4","20","2"
"    Self time","5.892129E-4","16","2"
"    com.bixly.pastevid.screencap.components.capturebox.HBorder.access$000(com.bixly.pastevid.screencap.components.capturebox.HBorder, java.awt.event.MouseEvent)","1.1047742E-4","3","2"
"   com.bixly.pastevid.screencap.components.capturebox.HBorder$1.mouseExited(java.awt.event.MouseEvent)","2.9460646E-4","8","2"
"    Self time","2.2095484E-4","6","2"
"    com.bixly.pastevid.screencap.components.capturebox.HBorder.access$100(com.bixly.pastevid.screencap.components.capturebox.HBorder, java.awt.event.MouseEvent)","3.6825808E-5","1","2"
"  main","100.0","1319769","1"
"   com.bixly.pastevid.screencap.ScreenRecorder.main(String[])","99.96969","1319369","1"
"    com.bixly.pastevid.screencap.ScreenRecorder.<init>()","99.968704","1319356","1"
"     com.bixly.pastevid.screencap.ScreenRecorder.initRecorder(boolean)","73.479225","969756","1"
"      com.bixly.pastevid.screencap.ScreenRecorder.initRecorderFrame()","50.317062","664069","1"
"       com.bixly.pastevid.screencap.RecorderPanel.initRecorder()","43.81547","578263","1"
"        com.bixly.pastevid.screencap.RecorderPanel.initSettingsForm()","23.087524","304702","1"
"         com.bixly.pastevid.screencap.components.settings.SettingsForm.<init>()","22.849606","301562","1"
"          com.bixly.pastevid.screencap.components.settings.SettingsForm.initSettingsPanel()","22.763756","300429","1"
"           Self time","19.417564","256267","1"
"           com.bixly.pastevid.screencap.components.settings.SettingsPanel.<init>()","3.321339","43834","1"
"            com.bixly.pastevid.util.view.JSliderCustomKnob.<init>(javax.swing.JSlider)","2.444443","32261","1"
"            com.bixly.pastevid.screencap.components.settings.SettingsPanel.initComponents()","0.78703165","10387","1"
"             Self time","0.7719533","10188","1"
"             com.bixly.pastevid.util.view.JRoundedPanel.<init>()","0.005152417","68","1"
"             com.bixly.pastevid.screencap.components.settings.SettingsPanel$3.<init>(com.bixly.pastevid.screencap.components.settings.SettingsPanel)","4.5462503E-4","6","1"
"             com.bixly.pastevid.screencap.components.settings.SettingsPanel$1.<init>(com.bixly.pastevid.screencap.components.settings.SettingsPanel)","3.7885417E-4","5","1"
"             com.bixly.pastevid.screencap.components.settings.SettingsPanel$2.<init>(com.bixly.pastevid.screencap.components.settings.SettingsPanel)","3.7885417E-4","5","1"
"             com.bixly.pastevid.screencap.components.settings.SettingsPanel$4.<init>(com.bixly.pastevid.screencap.components.settings.SettingsPanel)","3.7885417E-4","5","1"
"             com.bixly.pastevid.screencap.components.settings.SettingsPanel$5.<init>(com.bixly.pastevid.screencap.components.settings.SettingsPanel)","3.7885417E-4","5","1"
"            Self time","0.085848354","1133","1"
"            com.bixly.pastevid.screencap.components.settings.SettingsPanel.changeSize(java.awt.Dimension)","0.0016669583","22","1"
"           com.bixly.pastevid.screencap.components.settings.SettingsForm.log(Object)","0.022049313","291","1"
"            com.bixly.pastevid.util.LogUtil.log(Class, Object)","0.021367375","282","1"
"             com.bixly.pastevid.util.LogUtil.log(Class, String)","0.021215834","280","1"
"              Self time","0.02083698","275","1"
"              com.bixly.pastevid.structs.Queue.push(Object)","7.577083E-5","1","1"
"             Self time","7.577083E-5","1","1"
"            Self time","6.0616666E-4","8","1"
"           com.bixly.pastevid.screencap.components.settings.SettingsPanel.<clinit>","6.819375E-4","9","1"
"           com.bixly.pastevid.util.view.MouseMoveListener.<init>(javax.swing.JComponent)","5.3039583E-4","7","1"
"          Self time","0.083044834","1096","1"
"         Self time","0.1756368","2318","1"
"         com.bixly.pastevid.screencap.components.settings.SettingsForm.setRecorderPanel(com.bixly.pastevid.screencap.RecorderPanel)","0.061071295","806","1"
"          com.bixly.pastevid.screencap.components.settings.SettingsForm.loadSmartPosition()","0.06061667","800","1"
"          Self time","3.7885417E-4","5","1"
"         com.bixly.pastevid.screencap.components.settings.SettingsForm.setRecorder(com.bixly.pastevid.recorders.Recorder)","9.0925005E-4","12","1"
"        com.bixly.pastevid.screencap.RecorderPanel.initComponents()","8.915348","117662","1"
"         Self time","8.318955","109791","1"
"         com.bixly.pastevid.screencap.RecorderMessage.<init>()","0.43068144","5684","2"
"          com.bixly.pastevid.screencap.RecorderMessage.initComponents()","0.37408063","4937","2"
"           Self time","0.3214199","4242","2"
"           com.bixly.pastevid.util.view.JRoundedPanel.<init>()","0.04743254","626","2"
"          com.bixly.pastevid.screencap.RecorderMessage.setEncodingBarVisible(boolean)","0.031217584","412","2"
"          Self time","0.02348896","310","2"
"         com.bixly.pastevid.util.view.JRoundedPanel.<init>()","0.069103","912","5"
"         com.bixly.pastevid.util.view.JLinkLabel.<init>()","0.021064293","278","1"
"         org.netbeans.lib.awtextra.AbsoluteLayout.addLayoutComponent(java.awt.Component, Object)","0.0048493333","64","19"
"         org.netbeans.lib.awtextra.AbsoluteConstraints.<init>(int, int, int, int)","0.0021215833","28","19"
"         org.netbeans.lib.awtextra.AbsoluteLayout.<init>()","9.850209E-4","13","3"
"         com.bixly.pastevid.screencap.RecorderPanel$FormListener.<init>(com.bixly.pastevid.screencap.RecorderPanel)","3.7885417E-4","5","1"
"        com.bixly.pastevid.recorders.Recorder.<init>(com.bixly.pastevid.recorders.IMeasurable)","6.8076305","89845","1"
"         com.bixly.pastevid.recorders.AudioRecorder.<init>(com.bixly.pastevid.recorders.Recorder)","6.0287066","79565","1"
"          com.bixly.pastevid.recorders.AudioRecorder.openLine()","5.649398","74559","1"
"           Self time","5.6181045","74146","1"
